task_id,image0,image1,winner,user
4660,146,193,0,karyn
4661,164,177,0,karyn
4662,165,202,1,karyn
4663,188,201,0,karyn
4664,158,167,1,karyn
4665,130,170,1,karyn
4666,202,213,0,karyn
4667,144,148,0,karyn
4668,145,121,1,karyn
4669,154,180,0,karyn
467,195,218,0,karyn
4670,139,164,1,karyn
4671,157,217,1,karyn
4672,170,217,0,karyn
4673,143,141,0,karyn
4674,137,199,0,karyn
4675,128,157,0,karyn
4676,175,149,0,karyn
4677,132,205,1,karyn
4678,138,207,0,karyn
4679,202,207,0,karyn
468,143,208,1,karyn
4680,201,217,0,karyn
4681,145,165,0,karyn
4682,181,192,1,karyn
4683,171,172,0,karyn
4684,158,163,1,karyn
4685,180,209,1,karyn
4686,167,189,1,karyn
4687,136,217,0,karyn
4688,208,165,0,karyn
4689,139,200,0,karyn
469,155,199,0,karyn
4690,134,157,1,karyn
4691,132,151,1,karyn
4692,190,200,0,karyn
4693,203,206,1,karyn
4694,131,146,0,karyn
4695,122,184,1,karyn
4696,219,169,0,karyn
4697,130,169,1,karyn
4698,124,200,0,karyn
4699,146,214,0,karyn
47,201,202,1,karyn
470,155,148,0,karyn
4700,152,162,0,karyn
4701,213,146,0,karyn
4702,192,198,0,karyn
4703,182,220,1,karyn
4704,164,121,0,karyn
4705,167,212,1,karyn
4706,139,151,1,karyn
4707,145,154,1,karyn
4708,215,191,0,karyn
4709,161,194,1,karyn
471,179,193,0,karyn
4710,166,189,0,karyn
4711,198,161,0,karyn
4712,152,214,0,karyn
4713,150,152,1,karyn
4714,196,217,0,karyn
4715,190,154,1,karyn
4716,132,217,1,karyn
4717,124,148,0,karyn
4718,146,203,0,karyn
4719,144,187,0,karyn
472,136,199,0,karyn
4720,220,140,1,karyn
4721,128,194,0,karyn
4722,171,206,0,karyn
4723,141,173,0,karyn
4724,214,218,1,karyn
4725,134,163,0,karyn
4726,214,174,1,karyn
4727,190,148,0,karyn
4728,122,201,1,karyn
4729,176,179,0,karyn
473,131,219,1,karyn
4730,190,206,0,karyn
4731,189,205,0,karyn
4732,136,204,1,karyn
4733,169,218,0,karyn
4734,126,216,0,karyn
4735,177,195,1,karyn
4736,163,190,1,karyn
4737,212,126,0,karyn
4738,184,191,0,karyn
4739,134,179,1,karyn
474,146,179,1,karyn
4740,131,139,1,karyn
4741,167,191,1,karyn
4742,135,199,0,karyn
4743,196,205,0,karyn
4744,143,158,1,karyn
4745,153,206,1,karyn
4746,137,141,0,karyn
4747,146,150,1,karyn
4748,174,190,1,karyn
4749,124,191,0,karyn
475,132,199,0,karyn
4750,130,149,0,karyn
4751,132,192,1,karyn
4752,152,174,1,karyn
4753,172,128,1,karyn
4754,123,202,1,karyn
4755,148,163,0,karyn
4756,131,198,1,karyn
4757,169,154,1,karyn
4758,199,208,1,karyn
4759,163,132,1,karyn
476,130,161,1,karyn
4760,173,125,0,karyn
4761,127,135,1,karyn
4762,124,138,0,karyn
4763,163,181,0,karyn
4764,198,202,1,karyn
4765,148,155,1,karyn
4766,126,176,1,karyn
4767,147,164,1,karyn
4768,216,164,1,karyn
4769,129,136,1,karyn
477,123,172,0,karyn
4770,124,214,0,karyn
4771,170,171,1,karyn
4772,124,213,1,karyn
4773,189,198,0,karyn
4774,128,144,0,karyn
4775,125,183,1,karyn
4776,208,199,0,karyn
4777,154,183,0,karyn
4778,153,158,1,karyn
4779,154,217,0,karyn
478,147,193,0,karyn
4780,132,148,0,karyn
4781,139,142,0,karyn
4782,193,196,1,karyn
4783,180,203,0,karyn
4784,164,198,1,karyn
4785,194,202,1,karyn
4786,163,189,1,karyn
4787,171,180,0,karyn
4788,121,149,0,karyn
4789,139,192,1,karyn
479,132,214,0,karyn
4790,125,186,0,karyn
4791,130,154,1,karyn
4792,180,185,1,karyn
4793,142,190,1,karyn
4794,154,190,0,karyn
4795,157,176,1,karyn
4796,124,203,0,karyn
4797,131,216,0,karyn
4798,173,208,1,karyn
4799,150,213,1,karyn
48,150,141,0,karyn
480,152,185,1,karyn
4800,210,218,0,karyn
4801,218,142,0,karyn
4802,154,199,0,karyn
4803,195,187,0,karyn
4804,171,220,0,karyn
4805,126,201,1,karyn
4806,196,203,0,karyn
4807,135,174,0,karyn
4808,122,173,1,karyn
4809,190,204,0,karyn
481,122,189,1,karyn
4810,138,162,0,karyn
4811,121,151,1,karyn
4812,164,165,0,karyn
4813,127,184,1,karyn
4814,124,167,0,karyn
4815,175,195,1,karyn
4816,162,217,1,karyn
4817,121,148,0,karyn
4818,167,209,1,karyn
4819,131,185,1,karyn
482,172,176,1,karyn
4820,204,127,0,karyn
4821,211,170,1,karyn
4822,124,149,0,karyn
4823,133,144,0,karyn
4824,196,167,0,karyn
4825,165,123,1,karyn
4826,165,167,1,karyn
4827,129,189,1,karyn
4828,159,204,1,karyn
4829,133,160,0,karyn
483,128,189,1,karyn
4830,134,196,1,karyn
4831,149,208,1,karyn
4832,170,153,0,karyn
4833,198,212,0,karyn
4834,126,146,1,karyn
4835,138,151,1,karyn
4836,163,203,0,karyn
4837,121,163,0,karyn
4838,144,171,1,karyn
4839,139,193,0,karyn
484,157,170,1,karyn
4840,184,198,1,karyn
4841,129,200,0,karyn
4842,157,213,1,karyn
4843,184,216,0,karyn
4844,199,212,1,karyn
4845,145,197,1,karyn
4846,147,201,1,karyn
4847,154,179,0,karyn
4848,131,188,1,karyn
4849,175,220,0,karyn
485,200,178,1,karyn
4850,189,211,0,karyn
4851,126,150,1,karyn
4852,135,167,0,karyn
4853,165,196,1,karyn
4854,122,135,1,karyn
4855,125,159,0,karyn
4856,160,174,0,karyn
4857,138,190,1,karyn
4858,179,182,0,karyn
4859,132,187,0,karyn
486,187,216,0,karyn
4860,172,205,1,karyn
4861,209,147,0,karyn
4862,154,165,0,karyn
4863,150,199,0,karyn
4864,168,218,0,karyn
4865,196,180,0,karyn
4866,199,210,0,karyn
4867,129,184,1,karyn
4868,170,172,0,karyn
4869,143,179,1,karyn
487,211,219,1,karyn
4870,141,215,1,karyn
4871,130,201,1,karyn
4872,131,141,0,karyn
4873,130,158,1,karyn
4874,125,193,0,karyn
4875,149,174,1,karyn
4876,153,170,1,karyn
4877,150,171,1,karyn
4878,165,176,1,karyn
4879,164,186,0,karyn
488,154,155,0,karyn
4880,122,198,1,karyn
4881,148,196,1,karyn
4882,208,168,0,karyn
4883,177,204,1,karyn
4884,162,196,1,karyn
4885,207,165,0,karyn
4886,127,149,0,karyn
4887,133,171,0,karyn
4888,173,213,1,karyn
4889,131,135,1,karyn
489,199,205,1,karyn
4890,140,214,0,karyn
4891,164,185,1,karyn
4892,141,153,1,karyn
4893,144,217,1,karyn
4894,166,213,0,karyn
4895,161,190,1,karyn
4896,171,177,0,karyn
4897,162,177,1,karyn
4898,128,138,0,karyn
4899,206,179,1,karyn
49,188,209,0,karyn
490,166,197,0,karyn
4900,143,155,1,karyn
4901,172,206,0,karyn
4902,170,181,0,karyn
4903,154,162,0,karyn
4904,175,188,1,karyn
4905,160,161,0,karyn
4906,169,194,1,karyn
4907,147,191,0,karyn
4908,127,159,1,karyn
4909,152,184,1,karyn
491,155,164,1,karyn
4910,195,207,0,karyn
4911,143,145,1,karyn
4912,216,161,1,karyn
4913,136,180,0,karyn
4914,169,197,1,karyn
4915,217,132,0,karyn
4916,186,204,1,karyn
4917,213,155,1,karyn
4918,140,131,1,karyn
4919,165,220,1,karyn
492,176,207,0,karyn
4920,173,174,1,karyn
4921,163,170,1,karyn
4922,205,219,1,karyn
4923,179,186,0,karyn
4924,189,215,0,karyn
4925,192,202,0,karyn
4926,137,148,0,karyn
4927,164,181,0,karyn
4928,154,194,1,karyn
4929,123,183,1,karyn
493,129,193,0,karyn
4930,139,172,0,karyn
4931,161,214,0,karyn
4932,131,203,0,karyn
4933,190,215,0,karyn
4934,185,199,0,karyn
4935,183,186,0,karyn
4936,174,175,0,karyn
4937,157,211,0,karyn
4938,176,185,1,karyn
4939,124,206,0,karyn
494,144,184,1,karyn
4940,188,129,0,karyn
4941,160,179,1,karyn
4942,139,198,1,karyn
4943,125,205,1,karyn
4944,137,170,1,karyn
4945,142,166,1,karyn
4946,169,174,0,karyn
4947,179,142,0,karyn
4948,172,219,1,karyn
4949,157,169,1,karyn
495,126,141,0,karyn
4950,163,183,1,karyn
4951,138,216,0,karyn
4952,188,125,0,karyn
4953,156,217,0,karyn
4954,140,179,1,karyn
4955,149,179,1,karyn
4956,147,214,0,karyn
4957,149,187,1,karyn
4958,167,211,0,karyn
4959,161,174,1,karyn
496,128,201,0,karyn
4960,149,207,1,karyn
4961,181,216,1,karyn
4962,206,214,0,karyn
4963,127,219,1,karyn
4964,136,208,1,karyn
4965,173,197,1,karyn
4966,139,168,0,karyn
4967,179,151,1,karyn
4968,148,220,0,karyn
4969,142,202,1,karyn
497,137,140,0,karyn
4970,152,154,1,karyn
4971,124,137,0,karyn
4972,124,131,1,karyn
4973,153,195,1,karyn
4974,155,200,0,karyn
4975,135,220,0,karyn
4976,155,191,0,karyn
4977,153,154,1,karyn
4978,122,137,1,karyn
4979,154,188,1,karyn
498,177,180,0,karyn
4980,141,155,1,karyn
4981,134,211,0,karyn
4982,128,207,0,karyn
4983,145,146,1,karyn
4984,125,210,0,karyn
4985,204,162,0,karyn
4986,180,191,1,karyn
4987,160,205,0,karyn
4988,130,185,1,karyn
4989,174,197,1,karyn
499,147,133,1,karyn
4990,154,201,0,karyn
4991,139,170,1,karyn
4992,161,162,0,karyn
4993,133,181,0,karyn
4994,207,209,1,karyn
4995,137,180,0,karyn
4996,185,197,1,karyn
4997,220,190,1,karyn
4998,145,155,1,karyn
4999,167,182,0,karyn
5,145,204,1,karyn
50,145,161,1,karyn
500,160,196,1,karyn
5000,161,121,1,karyn
5001,121,200,0,karyn
5002,137,125,1,karyn
5003,165,180,0,karyn
5004,130,157,1,karyn
5005,128,166,1,karyn
5006,210,217,1,karyn
5007,121,139,1,karyn
5008,174,180,0,karyn
5009,164,200,0,karyn
501,173,200,0,karyn
5010,155,123,0,karyn
5011,140,204,1,karyn
5012,135,188,1,karyn
5013,212,186,0,karyn
5014,161,181,0,karyn
5015,124,197,1,karyn
5016,188,203,0,karyn
5017,190,197,1,karyn
5018,148,149,0,karyn
5019,140,141,0,karyn
502,129,179,1,karyn
5020,161,208,1,karyn
5021,200,209,1,karyn
5022,143,207,1,karyn
5023,142,183,1,karyn
5024,145,177,1,karyn
5025,139,210,0,karyn
5026,138,148,0,karyn
5027,160,208,1,karyn
5028,171,195,0,karyn
5029,143,205,1,karyn
503,178,202,1,karyn
5030,184,199,0,karyn
5031,158,213,1,karyn
5032,189,210,0,karyn
5033,207,214,0,karyn
5034,183,195,0,karyn
5035,174,182,0,karyn
5036,127,146,1,karyn
5037,171,176,1,karyn
5038,206,138,1,karyn
5039,174,152,1,karyn
504,130,184,1,karyn
5040,149,185,1,karyn
5041,183,192,1,karyn
5042,160,217,0,karyn
5043,175,217,0,karyn
5044,169,193,0,karyn
5045,191,198,1,karyn
5046,209,217,0,karyn
5047,128,205,0,karyn
5048,171,196,1,karyn
5049,195,182,0,karyn
505,199,170,1,karyn
5050,162,166,1,karyn
5051,158,215,1,karyn
5052,130,204,1,karyn
5053,143,176,1,karyn
5054,206,207,0,karyn
5055,172,196,1,karyn
5056,206,142,0,karyn
5057,138,190,0,karyn
5058,191,157,1,karyn
5059,123,220,0,karyn
506,158,174,1,karyn
5060,155,216,0,karyn
5061,148,216,0,karyn
5062,132,136,1,karyn
5063,178,203,0,karyn
5064,181,185,1,karyn
5065,182,128,1,karyn
5066,121,152,1,karyn
5067,158,188,1,karyn
5068,129,194,1,karyn
5069,188,202,0,karyn
507,123,166,1,karyn
5070,158,183,1,karyn
5071,156,198,1,karyn
5072,178,188,1,karyn
5073,129,177,1,karyn
5074,136,195,1,karyn
5075,174,196,1,karyn
5076,169,192,1,karyn
5077,206,183,1,karyn
5078,122,192,1,karyn
5079,197,181,0,karyn
508,180,189,1,karyn
5080,181,218,0,karyn
5081,181,200,1,karyn
5082,126,151,1,karyn
5083,171,150,1,karyn
5084,121,165,0,karyn
5085,182,218,1,karyn
5086,136,156,1,karyn
5087,163,157,1,karyn
5088,123,128,1,karyn
5089,127,132,1,karyn
509,145,219,1,karyn
5090,124,194,0,karyn
5091,128,150,0,karyn
5092,135,213,0,karyn
5093,167,185,1,karyn
5094,180,138,1,karyn
5095,153,167,1,karyn
5096,203,211,0,karyn
5097,126,145,0,karyn
5098,139,174,1,karyn
5099,195,173,0,karyn
51,187,133,1,karyn
510,207,211,0,karyn
5100,143,199,0,karyn
5101,137,152,1,karyn
5102,174,201,0,karyn
5103,133,143,0,karyn
5104,180,139,1,karyn
5105,202,208,0,karyn
5106,204,206,0,karyn
5107,201,220,0,karyn
5108,164,163,0,karyn
5109,149,192,1,karyn
511,140,165,0,karyn
5110,218,123,1,karyn
5111,138,193,0,karyn
5112,155,193,0,karyn
5113,131,186,0,karyn
5114,156,158,0,karyn
5115,148,185,1,karyn
5116,141,186,1,karyn
5117,213,139,1,karyn
5118,176,195,0,karyn
5119,147,210,0,karyn
512,135,164,0,karyn
5120,146,208,0,karyn
5121,138,142,0,karyn
5122,124,162,0,karyn
5123,129,131,1,karyn
5124,186,197,1,karyn
5125,133,158,0,karyn
5126,144,185,1,karyn
5127,208,210,0,karyn
5128,138,215,0,karyn
5129,121,124,1,karyn
513,146,161,1,karyn
5130,128,218,0,karyn
5131,149,155,1,karyn
5132,125,144,1,karyn
5133,154,146,1,karyn
5134,190,207,0,karyn
5135,163,178,1,karyn
5136,208,132,0,karyn
5137,139,212,0,karyn
5138,134,130,0,karyn
5139,176,205,0,karyn
514,129,156,1,karyn
5140,164,195,0,karyn
5141,148,184,1,karyn
5142,183,146,1,karyn
5143,152,175,1,karyn
5144,148,212,1,karyn
5145,128,158,0,karyn
5146,152,219,1,karyn
5147,158,207,0,karyn
5148,123,209,1,karyn
5149,142,220,1,karyn
515,126,159,0,karyn
5150,150,165,0,karyn
5151,126,124,1,karyn
5152,147,211,0,karyn
5153,135,145,0,karyn
5154,187,191,0,karyn
5155,131,199,0,karyn
5156,136,181,0,karyn
5157,126,218,0,karyn
5158,129,205,1,karyn
5159,124,161,0,karyn
516,187,218,1,karyn
5160,127,220,1,karyn
5161,125,162,0,karyn
5162,139,214,0,karyn
5163,195,197,1,karyn
5164,204,124,0,karyn
5165,133,194,0,karyn
5166,149,152,1,karyn
5167,177,194,1,karyn
5168,178,206,0,karyn
5169,177,186,0,karyn
517,138,156,0,karyn
5170,147,151,1,karyn
5171,195,214,0,karyn
5172,136,163,0,karyn
5173,187,217,1,karyn
5174,195,179,1,karyn
5175,191,132,1,karyn
5176,170,206,0,karyn
5177,139,149,0,karyn
5178,168,148,0,karyn
5179,157,127,0,karyn
518,195,215,0,karyn
5180,199,192,1,karyn
5181,173,156,1,karyn
5182,180,214,1,karyn
5183,134,160,1,karyn
5184,202,205,0,karyn
5185,191,199,1,karyn
5186,175,208,1,karyn
5187,199,158,1,karyn
5188,159,208,1,karyn
5189,130,194,1,karyn
519,125,219,1,karyn
5190,161,158,0,karyn
5191,158,195,1,karyn
5192,125,185,1,karyn
5193,175,212,1,karyn
5194,125,203,0,karyn
5195,128,199,0,karyn
5196,145,194,1,karyn
5197,129,164,1,karyn
5198,167,190,1,karyn
5199,179,187,0,karyn
52,205,170,1,karyn
520,134,184,1,karyn
5200,140,177,1,karyn
5201,122,217,1,karyn
5202,175,214,0,karyn
5203,179,136,1,karyn
5204,148,191,1,karyn
5205,219,160,1,karyn
5206,132,189,1,karyn
5207,170,201,0,karyn
5208,167,197,1,karyn
5209,121,216,1,karyn
521,142,213,1,karyn
5210,148,169,1,karyn
5211,131,143,0,karyn
5212,153,186,0,karyn
5213,166,188,0,karyn
5214,153,213,1,karyn
5215,179,208,1,karyn
5216,139,163,0,karyn
5217,152,194,1,karyn
5218,140,197,1,karyn
5219,160,163,0,karyn
522,179,188,1,karyn
5220,209,218,0,karyn
5221,148,174,1,karyn
5222,135,166,1,karyn
5223,167,216,1,karyn
5224,155,169,1,karyn
5225,157,189,1,karyn
5226,143,218,0,karyn
5227,176,204,1,karyn
5228,138,205,1,karyn
5229,134,187,0,karyn
523,130,180,0,karyn
5230,195,203,0,karyn
5231,131,168,0,karyn
5232,176,212,0,karyn
5233,148,187,0,karyn
5234,194,212,0,karyn
5235,167,186,0,karyn
5236,196,200,0,karyn
5237,185,196,1,karyn
5238,128,179,0,karyn
5239,147,198,1,karyn
524,139,140,0,karyn
5240,143,126,1,karyn
5241,193,190,1,karyn
5242,151,210,0,karyn
5243,150,193,0,karyn
5244,215,217,1,karyn
5245,187,200,1,karyn
5246,144,209,1,karyn
5247,143,147,1,karyn
5248,131,182,0,karyn
5249,122,204,1,karyn
525,121,220,0,karyn
5250,169,208,1,karyn
5251,187,214,1,karyn
5252,178,195,0,karyn
5253,197,204,0,karyn
5254,188,200,0,karyn
5255,168,217,1,karyn
5256,177,208,1,karyn
5257,127,129,1,karyn
5258,147,215,1,karyn
5259,191,207,1,karyn
526,150,162,0,karyn
5260,132,144,1,karyn
5261,196,168,0,karyn
5262,146,152,1,karyn
5263,151,156,0,karyn
5264,211,179,1,karyn
5265,214,217,1,karyn
5266,141,157,1,karyn
5267,189,203,0,karyn
5268,139,153,0,karyn
5269,146,172,0,karyn
527,131,173,0,karyn
5270,150,198,1,karyn
5271,199,209,1,karyn
5272,132,149,0,karyn
5273,133,199,0,karyn
5274,134,173,1,karyn
5275,157,166,1,karyn
5276,137,155,1,karyn
5277,166,175,0,karyn
5278,177,196,1,karyn
5279,131,195,0,karyn
528,146,189,1,karyn
5280,140,180,0,karyn
5281,140,161,1,karyn
5282,165,172,1,karyn
5283,136,171,1,karyn
5284,174,216,0,karyn
5285,133,173,0,karyn
5286,129,154,1,karyn
5287,167,205,1,karyn
5288,172,128,1,karyn
5289,121,146,1,karyn
529,137,215,1,karyn
5290,141,164,1,karyn
5291,190,196,1,karyn
5292,141,197,1,karyn
5293,167,155,1,karyn
5294,188,206,0,karyn
5295,184,160,0,karyn
5296,219,152,0,karyn
5297,140,203,0,karyn
5298,122,207,0,karyn
5299,143,151,1,karyn
53,182,217,1,karyn
530,184,152,1,karyn
5300,154,209,1,karyn
5301,197,184,0,karyn
5302,124,175,0,karyn
5303,209,205,0,karyn
5304,182,197,1,karyn
5305,130,168,1,karyn
5306,158,204,1,karyn
5307,155,162,0,karyn
5308,217,220,0,karyn
5309,132,176,1,karyn
531,132,215,1,karyn
5310,132,208,1,karyn
5311,140,153,0,karyn
5312,149,198,1,karyn
5313,167,200,0,karyn
5314,178,150,0,karyn
5315,198,214,0,karyn
5316,134,154,1,karyn
5317,128,174,0,karyn
5318,146,142,0,karyn
5319,181,211,0,karyn
532,145,217,1,karyn
5320,122,139,1,karyn
5321,159,216,1,karyn
5322,132,147,1,karyn
5323,178,217,0,karyn
5324,183,200,0,karyn
5325,150,172,0,karyn
5326,149,197,1,karyn
5327,131,208,0,karyn
5328,144,170,1,karyn
5329,146,181,0,karyn
533,151,179,1,karyn
5330,127,172,1,karyn
5331,206,191,0,karyn
5332,137,171,1,karyn
5333,202,209,0,karyn
5334,140,166,1,karyn
5335,164,219,1,karyn
5336,146,202,1,karyn
5337,149,173,1,karyn
5338,171,211,0,karyn
5339,162,151,1,karyn
534,172,211,0,karyn
5340,122,176,1,karyn
5341,206,212,1,karyn
5342,167,187,0,karyn
5343,179,217,0,karyn
5344,123,193,0,karyn
5345,205,164,1,karyn
5346,157,129,1,karyn
5347,177,193,0,karyn
5348,184,186,0,karyn
5349,196,202,0,karyn
535,137,212,1,karyn
5350,124,139,1,karyn
5351,127,200,1,karyn
5352,122,156,1,karyn
5353,156,200,0,karyn
5354,121,208,1,karyn
5355,209,213,0,karyn
5356,178,201,0,karyn
5357,146,191,0,karyn
5358,124,169,0,karyn
5359,181,178,1,karyn
536,193,201,1,karyn
5360,169,205,0,karyn
5361,126,143,1,karyn
5362,121,215,1,karyn
5363,149,212,1,karyn
5364,125,145,0,karyn
5365,135,146,1,karyn
5366,130,173,1,karyn
5367,188,215,0,karyn
5368,152,196,1,karyn
5369,203,131,1,karyn
537,125,148,0,karyn
5370,152,153,0,karyn
5371,161,215,1,karyn
5372,150,197,1,karyn
5373,122,193,0,karyn
5374,195,137,0,karyn
5375,163,213,1,karyn
5376,127,171,1,karyn
5377,126,133,1,karyn
5378,154,198,1,karyn
5379,143,160,1,karyn
538,148,160,1,karyn
5380,143,130,0,karyn
5381,121,187,0,karyn
5382,130,146,1,karyn
5383,162,142,0,karyn
5384,194,207,0,karyn
5385,125,122,0,karyn
5386,132,139,1,karyn
5387,142,196,1,karyn
5388,125,187,0,karyn
5389,173,206,0,karyn
539,149,183,1,karyn
5390,125,207,0,karyn
5391,127,194,1,karyn
5392,219,195,1,karyn
5393,176,193,0,karyn
5394,151,219,1,karyn
5395,133,185,0,karyn
5396,155,218,0,karyn
5397,179,142,0,karyn
5398,163,214,0,karyn
5399,140,176,1,karyn
54,169,201,0,karyn
540,167,168,1,karyn
5400,144,180,0,karyn
5401,168,183,1,karyn
5402,126,172,1,karyn
5403,147,177,0,karyn
5404,132,163,0,karyn
5405,153,220,1,karyn
5406,155,187,0,karyn
5407,133,176,1,karyn
5408,180,207,1,karyn
5409,180,176,1,karyn
541,163,174,1,karyn
5410,136,135,1,karyn
5411,126,162,1,karyn
5412,157,216,0,karyn
5413,217,190,1,karyn
5414,174,188,1,karyn
5415,136,179,1,karyn
5416,189,203,0,karyn
5417,125,180,0,karyn
5418,199,179,1,karyn
5419,134,220,0,karyn
542,182,177,1,karyn
5420,211,185,1,karyn
5421,186,196,1,karyn
5422,130,217,1,karyn
5423,134,147,1,karyn
5424,125,201,1,karyn
5425,122,210,1,karyn
5426,155,171,0,karyn
5427,165,216,0,karyn
5428,167,179,1,karyn
5429,146,155,1,karyn
543,136,183,1,karyn
5430,165,178,1,karyn
5431,215,146,1,karyn
5432,185,187,0,karyn
5433,185,215,0,karyn
5434,165,214,0,karyn
5435,169,152,0,karyn
5436,124,180,0,karyn
5437,136,158,0,karyn
5438,165,194,1,karyn
5439,123,147,0,karyn
544,146,205,1,karyn
5440,135,175,0,karyn
5441,172,181,0,karyn
5442,195,211,0,karyn
5443,210,213,1,karyn
5444,192,213,0,karyn
5445,181,187,0,karyn
5446,202,212,0,karyn
5447,129,168,0,karyn
5448,182,170,1,karyn
5449,137,201,1,karyn
545,159,212,1,karyn
5450,130,159,1,karyn
5451,125,133,1,karyn
5452,135,219,0,karyn
5453,193,220,1,karyn
5454,198,199,0,karyn
5455,174,189,1,karyn
5456,155,135,1,karyn
5457,129,215,0,karyn
5458,199,219,1,karyn
5459,161,140,0,karyn
546,153,217,1,karyn
5460,162,203,0,karyn
5461,158,160,1,karyn
5462,195,208,1,karyn
5463,122,162,1,karyn
5464,126,180,0,karyn
5465,132,140,0,karyn
5466,160,187,0,karyn
5467,123,212,1,karyn
5468,137,184,1,karyn
5469,144,204,1,karyn
547,174,209,1,karyn
5470,121,174,1,karyn
5471,169,185,1,karyn
5472,160,191,0,karyn
5473,166,157,0,karyn
5474,150,215,0,karyn
5475,141,181,0,karyn
5476,123,207,0,karyn
5477,153,191,0,karyn
5478,181,182,1,karyn
5479,146,151,1,karyn
548,200,214,0,karyn
5480,163,180,0,karyn
5481,212,168,1,karyn
5482,128,176,0,karyn
5483,129,143,0,karyn
5484,178,218,0,karyn
5485,122,179,1,karyn
5486,153,155,1,karyn
5487,151,181,0,karyn
5488,163,166,1,karyn
5489,141,208,1,karyn
549,137,167,1,karyn
5490,130,185,1,karyn
5491,161,164,1,karyn
5492,156,219,1,karyn
5493,125,189,1,karyn
5494,177,192,1,karyn
5495,125,154,1,karyn
5496,121,142,0,karyn
5497,155,212,0,karyn
5498,150,218,0,karyn
5499,195,213,1,karyn
55,155,198,1,karyn
550,121,125,0,karyn
5500,147,195,1,karyn
5501,124,127,0,karyn
5502,153,169,1,karyn
5503,202,198,0,karyn
5504,144,165,0,karyn
5505,177,140,0,karyn
5506,149,201,1,karyn
5507,127,174,1,karyn
5508,177,183,1,karyn
5509,125,198,1,karyn
551,216,130,1,karyn
5510,186,138,1,karyn
5511,184,177,0,karyn
5512,183,139,1,karyn
5513,121,141,0,karyn
5514,178,164,0,karyn
5515,163,177,1,karyn
5516,155,183,0,karyn
5517,143,149,1,karyn
5518,127,183,1,karyn
5519,172,200,0,karyn
552,161,201,0,karyn
5520,203,184,1,karyn
5521,180,152,1,karyn
5522,166,183,0,karyn
5523,158,178,1,karyn
5524,163,191,1,karyn
5525,134,205,1,karyn
5526,151,168,0,karyn
5527,212,169,1,karyn
5528,167,177,1,karyn
5529,138,191,0,karyn
553,147,149,0,karyn
5530,170,213,0,karyn
5531,162,183,1,karyn
5532,182,190,1,karyn
5533,135,159,0,karyn
5534,158,156,1,karyn
5535,178,197,1,karyn
5536,137,177,1,karyn
5537,123,164,1,karyn
5538,153,204,1,karyn
5539,168,206,0,karyn
554,165,203,0,karyn
5540,125,214,0,karyn
5541,133,204,1,karyn
5542,200,203,1,karyn
5543,154,219,1,karyn
5544,131,145,0,karyn
5545,198,208,0,karyn
5546,151,199,0,karyn
5547,123,150,1,karyn
5548,169,196,1,karyn
5549,164,140,0,karyn
555,155,215,0,karyn
5550,164,172,0,karyn
5551,121,179,1,karyn
5552,153,179,1,karyn
5553,214,127,1,karyn
5554,206,169,1,karyn
5555,129,192,1,karyn
5556,147,172,0,karyn
5557,188,198,0,karyn
5558,174,211,0,karyn
5559,172,188,1,karyn
556,168,179,1,karyn
5560,129,144,0,karyn
5561,144,173,0,karyn
5562,123,215,1,karyn
5563,165,184,1,karyn
5564,204,205,0,karyn
5565,163,198,1,karyn
5566,124,201,0,karyn
5567,167,173,1,karyn
5568,165,187,0,karyn
5569,129,220,0,karyn
557,181,194,1,karyn
5570,191,192,1,karyn
5571,162,195,1,karyn
5572,131,179,1,karyn
5573,198,219,0,karyn
5574,174,208,1,karyn
5575,180,124,1,karyn
5576,192,182,0,karyn
5577,170,180,0,karyn
5578,169,209,1,karyn
5579,158,159,0,karyn
558,193,202,1,karyn
5580,176,180,0,karyn
5581,125,211,0,karyn
5582,140,190,1,karyn
5583,136,174,0,karyn
5584,185,166,1,karyn
5585,144,140,0,karyn
5586,141,194,1,karyn
5587,170,184,0,karyn
5588,153,182,0,karyn
5589,156,211,0,karyn
559,162,196,1,karyn
5590,127,178,1,karyn
5591,173,210,0,karyn
5592,134,203,0,karyn
5593,124,215,0,karyn
5594,179,212,0,karyn
5595,143,195,1,karyn
5596,196,212,0,karyn
5597,142,205,1,karyn
5598,160,172,0,karyn
5599,151,179,1,karyn
56,181,217,1,karyn
560,183,152,0,karyn
5600,132,172,0,karyn
5601,122,124,1,karyn
5602,154,205,0,karyn
5603,129,171,1,karyn
5604,125,174,1,karyn
5605,135,184,1,karyn
5606,131,202,1,karyn
5607,142,154,1,karyn
5608,162,175,1,karyn
5609,173,186,0,karyn
561,158,175,1,karyn
5610,141,219,1,karyn
5611,129,181,0,karyn
5612,157,210,0,karyn
5613,187,154,1,karyn
5614,147,121,1,karyn
5615,122,199,0,karyn
5616,139,185,1,karyn
5617,178,131,0,karyn
5618,144,151,1,karyn
5619,130,174,1,karyn
562,147,135,1,karyn
5620,128,153,0,karyn
5621,207,213,1,karyn
5622,200,213,1,karyn
5623,192,194,0,karyn
